step,equity,peak,drawdown,uncertainty_score,odds,regime_label,drawdown_pct
1723,-465.4,16.0,-481.4,0.368558,13.2,LONGSHOT,-30.0875
1724,-466.4,16.0,-482.4,0.412898,11.9,LONGSHOT,-30.15
1725,-467.4,16.0,-483.4,0.470981,8.4,LONGSHOT,-30.2125
1726,-468.4,16.0,-484.4,0.164065,137.9,DEEP_LONGSHOT,-30.275
1727,-469.4,16.0,-485.4,0.56848,5.5,BALANCED,-30.3375
1728,-470.4,16.0,-486.4,0.385775,11.1,LONGSHOT,-30.4
1729,-471.4,16.0,-487.4,0.453738,7.9,BALANCED,-30.4625
1730,-472.4,16.0,-488.4,0.279044,28.2,DEEP_LONGSHOT,-30.525
1731,-473.4,16.0,-489.4,0.334778,15.9,LONGSHOT,-30.5875
1732,-474.4,16.0,-490.4,0.47584,11.3,LONGSHOT,-30.65
1733,-475.4,16.0,-491.4,0.446779,10.4,LONGSHOT,-30.7125
1734,-476.4,16.0,-492.4,0.378854,13.4,LONGSHOT,-30.775
1735,-477.4,16.0,-493.4,0.339035,15.9,LONGSHOT,-30.8375
1736,-478.4,16.0,-494.4,0.57222,4.2,BALANCED,-30.9
1737,-479.4,16.0,-495.4,0.465039,8.4,LONGSHOT,-30.9625
1738,-480.4,16.0,-496.4,0.292275,23.0,DEEP_LONGSHOT,-31.025
1739,-481.4,16.0,-497.4,0.256721,37.9,DEEP_LONGSHOT,-31.0875
1740,-474.2,16.0,-490.2,0.454994,8.2,LONGSHOT,-30.6375
1741,-475.2,16.0,-491.2,0.447601,11.4,LONGSHOT,-30.7
1742,-476.2,16.0,-492.2,0.300981,35.8,DEEP_LONGSHOT,-30.7625
1743,-477.2,16.0,-493.2,0.592612,4.2,BALANCED,-30.825
1744,-478.2,16.0,-494.2,0.490517,7.6,BALANCED,-30.8875
1745,-479.2,16.0,-495.2,0.389537,13.8,LONGSHOT,-30.95
1746,-480.2,16.0,-496.2,0.276576,26.9,DEEP_LONGSHOT,-31.0125
1747,-481.2,16.0,-497.2,0.520429,5.5,BALANCED,-31.075
1748,-482.2,16.0,-498.2,0.3704,14.1,LONGSHOT,-31.1375
1749,-483.2,16.0,-499.2,0.289911,26.4,DEEP_LONGSHOT,-31.2
1750,-484.2,16.0,-500.2,0.3849,11.6,LONGSHOT,-31.2625
1751,-485.2,16.0,-501.2,0.437327,10.4,LONGSHOT,-31.325
1752,-486.2,16.0,-502.2,0.367015,15.4,LONGSHOT,-31.3875
1753,-487.2,16.0,-503.2,0.332542,15.8,LONGSHOT,-31.45
1754,-488.2,16.0,-504.2,0.519162,6.4,BALANCED,-31.5125
1755,-489.2,16.0,-505.2,0.24729,39.7,DEEP_LONGSHOT,-31.575
1756,-490.2,16.0,-506.2,0.204255,60.6,DEEP_LONGSHOT,-31.6375
1757,-491.2,16.0,-507.2,0.407263,12.4,LONGSHOT,-31.7
1758,-468.8,16.0,-484.8,0.297141,23.4,DEEP_LONGSHOT,-30.3
1759,-469.8,16.0,-485.8,0.409423,12.2,LONGSHOT,-30.3625
1760,-470.8,16.0,-486.8,0.251595,33.3,DEEP_LONGSHOT,-30.425
1761,-471.8,16.0,-487.8,0.362965,16.1,LONGSHOT,-30.4875
1762,-472.8,16.0,-488.8,0.277607,33.1,DEEP_LONGSHOT,-30.55
1763,-473.8,16.0,-489.8,0.46916,7.4,BALANCED,-30.6125
1764,-463.40000000000003,16.0,-479.40000000000003,0.450514,11.4,LONGSHOT,-29.962500000000002
1765,-464.40000000000003,16.0,-480.40000000000003,0.511107,6.8,BALANCED,-30.025000000000002
1766,-465.40000000000003,16.0,-481.40000000000003,0.351471,14.1,LONGSHOT,-30.087500000000002
1767,-466.40000000000003,16.0,-482.40000000000003,0.288325,30.8,DEEP_LONGSHOT,-30.150000000000002
1768,-462.50000000000006,16.0,-478.50000000000006,0.546519,4.9,BALANCED,-29.906250000000004
1769,-463.50000000000006,16.0,-479.50000000000006,0.511372,5.9,BALANCED,-29.968750000000004
1770,-464.50000000000006,16.0,-480.50000000000006,0.364685,16.4,LONGSHOT,-30.031250000000004
1771,-465.50000000000006,16.0,-481.50000000000006,0.439993,11.5,LONGSHOT,-30.093750000000004
1772,-466.50000000000006,16.0,-482.50000000000006,0.490712,7.4,BALANCED,-30.156250000000004
1773,-467.50000000000006,16.0,-483.50000000000006,0.441676,8.2,LONGSHOT,-30.218750000000004
1774,-468.50000000000006,16.0,-484.50000000000006,0.447952,9.4,LONGSHOT,-30.281250000000004
1775,-469.50000000000006,16.0,-485.50000000000006,0.395093,10.9,LONGSHOT,-30.343750000000004
1776,-470.50000000000006,16.0,-486.50000000000006,0.368404,14.1,LONGSHOT,-30.406250000000004
1777,-471.50000000000006,16.0,-487.50000000000006,0.544218,5.3,BALANCED,-30.468750000000004
1778,-472.50000000000006,16.0,-488.50000000000006,0.32076,27.9,DEEP_LONGSHOT,-30.531250000000004
1779,-473.50000000000006,16.0,-489.50000000000006,0.37541,12.3,LONGSHOT,-30.593750000000004
1780,-474.50000000000006,16.0,-490.50000000000006,0.453509,12.8,LONGSHOT,-30.656250000000004
1781,-475.50000000000006,16.0,-491.50000000000006,0.228634,42.3,DEEP_LONGSHOT,-30.718750000000004
1782,-476.50000000000006,16.0,-492.50000000000006,0.326266,18.6,LONGSHOT,-30.781250000000004
1783,-477.50000000000006,16.0,-493.50000000000006,0.350983,18.7,LONGSHOT,-30.843750000000004
1784,-478.50000000000006,16.0,-494.50000000000006,0.360289,14.4,LONGSHOT,-30.906250000000004
1785,-479.50000000000006,16.0,-495.50000000000006,0.316793,19.4,LONGSHOT,-30.968750000000004
1786,-480.50000000000006,16.0,-496.50000000000006,0.605984,3.5,LOW_ODDS,-31.031250000000004
1787,-481.50000000000006,16.0,-497.50000000000006,0.248884,38.1,DEEP_LONGSHOT,-31.093750000000004
1788,-476.20000000000005,16.0,-492.20000000000005,0.509507,6.3,BALANCED,-30.762500000000003
1789,-477.20000000000005,16.0,-493.20000000000005,0.48345,7.5,BALANCED,-30.825000000000003
1790,-478.20000000000005,16.0,-494.20000000000005,0.570717,4.6,BALANCED,-30.887500000000003
1791,-479.20000000000005,16.0,-495.20000000000005,0.271367,25.7,DEEP_LONGSHOT,-30.950000000000003
1792,-480.20000000000005,16.0,-496.20000000000005,0.36825,19.3,LONGSHOT,-31.012500000000003
1793,-481.20000000000005,16.0,-497.20000000000005,0.536169,5.7,BALANCED,-31.075000000000003
1794,-482.20000000000005,16.0,-498.20000000000005,0.266281,34.1,DEEP_LONGSHOT,-31.137500000000003
1795,-483.20000000000005,16.0,-499.20000000000005,0.331505,16.5,LONGSHOT,-31.200000000000003
1796,-484.20000000000005,16.0,-500.20000000000005,0.357431,18.2,LONGSHOT,-31.262500000000003
1797,-485.20000000000005,16.0,-501.20000000000005,0.258482,30.1,DEEP_LONGSHOT,-31.325000000000003
1798,-486.20000000000005,16.0,-502.20000000000005,0.196281,74.8,DEEP_LONGSHOT,-31.387500000000003
1799,-487.20000000000005,16.0,-503.20000000000005,0.451555,11.9,LONGSHOT,-31.450000000000003
1800,-488.20000000000005,16.0,-504.20000000000005,0.529765,5.8,BALANCED,-31.512500000000003
1801,-489.20000000000005,16.0,-505.20000000000005,0.338696,15.3,LONGSHOT,-31.575000000000003
1802,-490.20000000000005,16.0,-506.20000000000005,0.511549,6.6,BALANCED,-31.637500000000003
1803,-491.20000000000005,16.0,-507.20000000000005,0.444536,8.3,LONGSHOT,-31.700000000000003
1804,-492.20000000000005,16.0,-508.20000000000005,0.448536,9.6,LONGSHOT,-31.762500000000003
1805,-481.30000000000007,16.0,-497.30000000000007,0.410228,11.9,LONGSHOT,-31.081250000000004
1806,-474.6000000000001,16.0,-490.6000000000001,0.465366,7.7,BALANCED,-30.662500000000005
1807,-475.6000000000001,16.0,-491.6000000000001,0.246375,39.3,DEEP_LONGSHOT,-30.725000000000005
1808,-476.6000000000001,16.0,-492.6000000000001,0.46819,7.8,BALANCED,-30.787500000000005
1809,-472.6000000000001,16.0,-488.6000000000001,0.544218,5.0,BALANCED,-30.537500000000005
1810,-473.6000000000001,16.0,-489.6000000000001,0.26947,30.8,DEEP_LONGSHOT,-30.600000000000005
1811,-474.6000000000001,16.0,-490.6000000000001,0.265853,28.2,DEEP_LONGSHOT,-30.662500000000005
1812,-475.6000000000001,16.0,-491.6000000000001,0.463722,10.7,LONGSHOT,-30.725000000000005
1813,-476.6000000000001,16.0,-492.6000000000001,0.314426,18.8,LONGSHOT,-30.787500000000005
1814,-477.6000000000001,16.0,-493.6000000000001,0.502603,6.0,BALANCED,-30.850000000000005
1815,-478.6000000000001,16.0,-494.6000000000001,0.425379,13.2,LONGSHOT,-30.912500000000005
1816,-479.6000000000001,16.0,-495.6000000000001,0.26478,42.0,DEEP_LONGSHOT,-30.975000000000005
1817,-480.6000000000001,16.0,-496.6000000000001,0.337849,22.4,DEEP_LONGSHOT,-31.037500000000005
1818,-477.30000000000007,16.0,-493.30000000000007,0.578486,4.3,BALANCED,-30.831250000000004
1819,-478.30000000000007,16.0,-494.30000000000007,0.397343,11.8,LONGSHOT,-30.893750000000004
1820,-479.30000000000007,16.0,-495.30000000000007,0.392826,12.3,LONGSHOT,-30.956250000000004
1821,-480.30000000000007,16.0,-496.30000000000007,0.432039,17.1,LONGSHOT,-31.018750000000004
1822,-481.30000000000007,16.0,-497.30000000000007,0.317156,17.5,LONGSHOT,-31.081250000000004
1823,-482.30000000000007,16.0,-498.30000000000007,0.23372,41.7,DEEP_LONGSHOT,-31.143750000000004
1824,-483.30000000000007,16.0,-499.30000000000007,0.540991,6.9,BALANCED,-31.206250000000004
1825,-484.30000000000007,16.0,-500.30000000000007,0.332024,15.9,LONGSHOT,-31.268750000000004
1826,-485.30000000000007,16.0,-501.30000000000007,0.284325,34.6,DEEP_LONGSHOT,-31.331250000000004
1827,-486.30000000000007,16.0,-502.30000000000007,0.308148,23.9,DEEP_LONGSHOT,-31.393750000000004
1828,-487.30000000000007,16.0,-503.30000000000007,0.252044,38.7,DEEP_LONGSHOT,-31.456250000000004
1829,-488.30000000000007,16.0,-504.30000000000007,0.257603,36.8,DEEP_LONGSHOT,-31.518750000000004
1830,-489.30000000000007,16.0,-505.30000000000007,0.519586,7.3,BALANCED,-31.581250000000004
1831,-490.30000000000007,16.0,-506.30000000000007,0.588123,4.5,BALANCED,-31.643750000000004
1832,-491.30000000000007,16.0,-507.30000000000007,0.448069,12.0,LONGSHOT,-31.706250000000004
1833,-492.30000000000007,16.0,-508.30000000000007,0.449003,10.1,LONGSHOT,-31.768750000000004
1834,-493.30000000000007,16.0,-509.30000000000007,0.282304,50.3,DEEP_LONGSHOT,-31.831250000000004
1835,-494.30000000000007,16.0,-510.30000000000007,0.260887,51.8,DEEP_LONGSHOT,-31.893750000000004
1836,-495.30000000000007,16.0,-511.30000000000007,0.512869,7.1,BALANCED,-31.956250000000004
1837,-496.30000000000007,16.0,-512.3000000000001,0.353093,17.6,LONGSHOT,-32.018750000000004
1838,-497.30000000000007,16.0,-513.3000000000001,0.319323,19.4,LONGSHOT,-32.081250000000004
1839,-498.30000000000007,16.0,-514.3000000000001,0.317699,24.4,DEEP_LONGSHOT,-32.143750000000004
1840,-499.30000000000007,16.0,-515.3000000000001,0.318422,23.2,DEEP_LONGSHOT,-32.206250000000004
1841,-500.30000000000007,16.0,-516.3000000000001,0.357431,22.7,DEEP_LONGSHOT,-32.268750000000004
1842,-496.00000000000006,16.0,-512.0,0.530004,5.3,BALANCED,-32.0
1843,-497.00000000000006,16.0,-513.0,0.288921,27.9,DEEP_LONGSHOT,-32.0625
1844,-498.00000000000006,16.0,-514.0,0.261322,33.6,DEEP_LONGSHOT,-32.125
1845,-499.00000000000006,16.0,-515.0,0.382702,17.9,LONGSHOT,-32.1875
1846,-500.00000000000006,16.0,-516.0,0.461846,7.9,BALANCED,-32.25
1847,-501.00000000000006,16.0,-517.0,0.329419,15.9,LONGSHOT,-32.3125
1848,-502.00000000000006,16.0,-518.0,0.39382,14.5,LONGSHOT,-32.375
1849,-503.00000000000006,16.0,-519.0,0.396923,10.5,LONGSHOT,-32.4375
1850,-504.00000000000006,16.0,-520.0,0.443705,10.1,LONGSHOT,-32.5
1851,-505.00000000000006,16.0,-521.0,0.310933,27.9,DEEP_LONGSHOT,-32.5625
1852,-506.00000000000006,16.0,-522.0,0.228389,61.9,DEEP_LONGSHOT,-32.625
1853,-507.00000000000006,16.0,-523.0,0.242686,44.0,DEEP_LONGSHOT,-32.6875
1854,-508.00000000000006,16.0,-524.0,0.341729,15.9,LONGSHOT,-32.75
1855,-509.00000000000006,16.0,-525.0,0.272207,50.4,DEEP_LONGSHOT,-32.8125
1856,-510.00000000000006,16.0,-526.0,0.35535,23.6,DEEP_LONGSHOT,-32.875
1857,-505.80000000000007,16.0,-521.8000000000001,0.539201,5.2,BALANCED,-32.612500000000004
1858,-506.80000000000007,16.0,-522.8000000000001,0.221191,48.6,DEEP_LONGSHOT,-32.675000000000004
1859,-507.80000000000007,16.0,-523.8000000000001,0.518483,7.0,BALANCED,-32.737500000000004
1860,-508.80000000000007,16.0,-524.8000000000001,0.351146,16.0,LONGSHOT,-32.800000000000004
1861,-509.80000000000007,16.0,-525.8000000000001,0.587361,4.6,BALANCED,-32.862500000000004
