race_id,horse_name,snapshot_label,odds,favorite_rank,available_at,bet_time,race_start_at,captured_at,plain_odds_role,plain_odds_ambiguous,available_at_ts,bet_time_ts,race_start_ts,available_at_bet_time,final_market_odds,post_market_info,closing_odds_contamination
202404010611,コスモサガルマータ,ambiguous,7.0,,,,,,,True,,,,False,False,True,False
202404010701,ニューツーリズム,ambiguous,7.3,,,,,,,True,,,,False,False,True,False
202404010703,タイセイマーシャル,ambiguous,11.5,,,,,,,True,,,,False,False,True,False
202404010704,アメリカンピース,ambiguous,11.1,,,,,,,True,,,,False,False,True,False
202404010711,コスモアディラート,ambiguous,4.5,,,,,,,True,,,,False,False,True,False
202404010712,ハッピーパンニャ,ambiguous,11.9,,,,,,,True,,,,False,False,True,False
202404010803,ゼンノジーニー,ambiguous,46.1,,,,,,,True,,,,False,False,True,False
202404010804,ピーターサイト,ambiguous,6.5,,,,,,,True,,,,False,False,True,False
202404010805,オリエンタルナイト,ambiguous,5.4,,,,,,,True,,,,False,False,True,False
202404010806,マグナレガリア,ambiguous,25.3,,,,,,,True,,,,False,False,True,False
202404010810,パスカリ,ambiguous,11.2,,,,,,,True,,,,False,False,True,False
202404010812,モズミツボシ,ambiguous,12.5,,,,,,,True,,,,False,False,True,False
202404020101,レッドソニード,ambiguous,15.2,,,,,,,True,,,,False,False,True,False
202404020105,フリーダムレイン,ambiguous,4.5,,,,,,,True,,,,False,False,True,False
202404020108,バナマンテソーロ,ambiguous,15.0,,,,,,,True,,,,False,False,True,False
202404020109,トライフォーリアル,ambiguous,24.5,,,,,,,True,,,,False,False,True,False
202404020110,パリッドキャリア,ambiguous,13.4,,,,,,,True,,,,False,False,True,False
202404020201,ネーヴェフレスカ,ambiguous,12.3,,,,,,,True,,,,False,False,True,False
202404020202,トリリオンボーイ,ambiguous,20.3,,,,,,,True,,,,False,False,True,False
202404020204,プロクレイア,ambiguous,6.0,,,,,,,True,,,,False,False,True,False
202404020207,モズメイメイ,ambiguous,7.6,,,,,,,True,,,,False,False,True,False
202404020209,リベルテ,ambiguous,17.8,,,,,,,True,,,,False,False,True,False
202404020210,ヤマトフェイス,ambiguous,25.9,,,,,,,True,,,,False,False,True,False
202404020301,フェニーチェドーロ,ambiguous,26.4,,,,,,,True,,,,False,False,True,False
202404020302,ミラーダカリエンテ,ambiguous,21.3,,,,,,,True,,,,False,False,True,False
202404020303,エッグハント,ambiguous,23.5,,,,,,,True,,,,False,False,True,False
202404020304,スナークピカソ,ambiguous,65.3,,,,,,,True,,,,False,False,True,False
202404020305,グランセイント,ambiguous,5.5,,,,,,,True,,,,False,False,True,False
202404020307,ディオスバリエンテ,ambiguous,9.8,,,,,,,True,,,,False,False,True,False
202404020309,イデアイゴッソウ,ambiguous,55.4,,,,,,,True,,,,False,False,True,False
202404020311,ダノンターキッシュ,ambiguous,28.2,,,,,,,True,,,,False,False,True,False
202404020312,チカミリオン,ambiguous,5.8,,,,,,,True,,,,False,False,True,False
202404020403,フェイトライン,ambiguous,15.7,,,,,,,True,,,,False,False,True,False
202404020404,タイガノイッテキ,ambiguous,53.7,,,,,,,True,,,,False,False,True,False
202404020406,アサギリ,ambiguous,8.0,,,,,,,True,,,,False,False,True,False
202404020407,ソニックスター,ambiguous,4.9,,,,,,,True,,,,False,False,True,False
202404020408,サンセットビュー,ambiguous,7.5,,,,,,,True,,,,False,False,True,False
202404020410,カフジキアッキエレ,ambiguous,23.2,,,,,,,True,,,,False,False,True,False
202404020411,クマノコ,ambiguous,116.3,,,,,,,True,,,,False,False,True,False
202404030101,スノーリン,ambiguous,104.9,,,,,,,True,,,,False,False,True,False
202404030102,ムーンライトデイ,ambiguous,20.2,,,,,,,True,,,,False,False,True,False
202404030103,コスモアミマネラ,ambiguous,24.8,,,,,,,True,,,,False,False,True,False
202404030104,ペンタクン,ambiguous,16.5,,,,,,,True,,,,False,False,True,False
202404030105,ヴァサヴォワール,ambiguous,15.4,,,,,,,True,,,,False,False,True,False
202404030106,ブラックティンカー,ambiguous,20.8,,,,,,,True,,,,False,False,True,False
202404030108,メダルラッシュ,ambiguous,31.4,,,,,,,True,,,,False,False,True,False
202404030110,クオレス,ambiguous,10.5,,,,,,,True,,,,False,False,True,False
202404030112,パストラーレ,ambiguous,4.1,,,,,,,True,,,,False,False,True,False
202404030201,カルマンフィルター,ambiguous,53.1,,,,,,,True,,,,False,False,True,False
202404030204,ニシノリアリティ,ambiguous,33.9,,,,,,,True,,,,False,False,True,False
202404030205,ニシノルアノーヴァ,ambiguous,15.0,,,,,,,True,,,,False,False,True,False
202404030206,ウェイトゥザドーン,ambiguous,11.5,,,,,,,True,,,,False,False,True,False
202404030207,ロアノークテソーロ,ambiguous,33.2,,,,,,,True,,,,False,False,True,False
202404030210,クムシラコ,ambiguous,4.9,,,,,,,True,,,,False,False,True,False
202404030212,レイデルマール,ambiguous,17.1,,,,,,,True,,,,False,False,True,False
202404030302,ブルズアイ,ambiguous,26.1,,,,,,,True,,,,False,False,True,False
202404030303,タイセイフランク,ambiguous,12.9,,,,,,,True,,,,False,False,True,False
202404030305,チュラビックタイム,ambiguous,22.7,,,,,,,True,,,,False,False,True,False
202404030306,バレオリア,ambiguous,26.0,,,,,,,True,,,,False,False,True,False
202404030308,ハイラント,ambiguous,13.7,,,,,,,True,,,,False,False,True,False
202404030309,グレノークス,ambiguous,24.4,,,,,,,True,,,,False,False,True,False
202404030311,シーウィザード,ambiguous,8.6,,,,,,,True,,,,False,False,True,False
202404030401,マーレリアン,ambiguous,51.4,,,,,,,True,,,,False,False,True,False
202404030402,ルラクソント,ambiguous,39.2,,,,,,,True,,,,False,False,True,False
202404030403,パレスパートナー,ambiguous,11.6,,,,,,,True,,,,False,False,True,False
202404030404,グレートスピリット,ambiguous,8.4,,,,,,,True,,,,False,False,True,False
202404030405,ケイアイワイラーパ,ambiguous,19.0,,,,,,,True,,,,False,False,True,False
202404030406,インサイダー,ambiguous,8.3,,,,,,,True,,,,False,False,True,False
202404030410,オリエンタルナイト,ambiguous,19.6,,,,,,,True,,,,False,False,True,False
202404030411,コパノニコルソン,ambiguous,28.6,,,,,,,True,,,,False,False,True,False
202404030412,ブライテストドーン,ambiguous,24.2,,,,,,,True,,,,False,False,True,False
202404030502,ドナウワルツ,ambiguous,7.7,,,,,,,True,,,,False,False,True,False
202404030505,マピュース,ambiguous,6.3,,,,,,,True,,,,False,False,True,False
202404030507,ペクトラル,ambiguous,29.6,,,,,,,True,,,,False,False,True,False
202404030508,アルヴィエンヌ,ambiguous,4.6,,,,,,,True,,,,False,False,True,False
202404030509,ウイングランブルー,ambiguous,62.8,,,,,,,True,,,,False,False,True,False
202404030512,サミアド,ambiguous,7.2,,,,,,,True,,,,False,False,True,False
202404030604,キミハレモネード,ambiguous,35.1,,,,,,,True,,,,False,False,True,False
202404030605,プリマリスト,ambiguous,65.2,,,,,,,True,,,,False,False,True,False
202404030606,ブルーブレイブ,ambiguous,14.7,,,,,,,True,,,,False,False,True,False
202404030607,ビーンスターク,ambiguous,11.5,,,,,,,True,,,,False,False,True,False
202404030608,ピコニ,ambiguous,7.6,,,,,,,True,,,,False,False,True,False
202404030609,トーアアイギス,ambiguous,15.2,,,,,,,True,,,,False,False,True,False
202404030702,キタノラブミー,ambiguous,30.3,,,,,,,True,,,,False,False,True,False
202404030703,タマモルル,ambiguous,35.7,,,,,,,True,,,,False,False,True,False
202404030705,ドピエッタ,ambiguous,104.6,,,,,,,True,,,,False,False,True,False
202404030707,ローンウルフ,ambiguous,54.6,,,,,,,True,,,,False,False,True,False
202404030708,スマートオリーブ,ambiguous,12.1,,,,,,,True,,,,False,False,True,False
202404030709,マウンテンエース,ambiguous,36.1,,,,,,,True,,,,False,False,True,False
202404030710,ピンキープロミス,ambiguous,7.4,,,,,,,True,,,,False,False,True,False
202404030801,ゴールデンマーチ,ambiguous,74.8,,,,,,,True,,,,False,False,True,False
202404030803,ミスサラワク,ambiguous,17.3,,,,,,,True,,,,False,False,True,False
202404030805,ウインバーテックス,ambiguous,62.1,,,,,,,True,,,,False,False,True,False
202404030806,ニシノコイネガイ,ambiguous,58.9,,,,,,,True,,,,False,False,True,False
202404030808,シグムンド,ambiguous,12.2,,,,,,,True,,,,False,False,True,False
202404030809,ルヴァンノワール,ambiguous,18.1,,,,,,,True,,,,False,False,True,False
202404030810,ヤウガウ,ambiguous,28.6,,,,,,,True,,,,False,False,True,False
202404040101,テイエムナイスラン,ambiguous,17.3,,,,,,,True,,,,False,False,True,False
202404040103,エスグラシア,ambiguous,13.5,,,,,,,True,,,,False,False,True,False
202404040104,ソルトロング,ambiguous,43.6,,,,,,,True,,,,False,False,True,False
202404040108,コウユーユメノヨウ,ambiguous,7.0,,,,,,,True,,,,False,False,True,False
202404040109,ルージュピルエット,ambiguous,18.5,,,,,,,True,,,,False,False,True,False
202404040111,アッチャゴーラ,ambiguous,5.6,,,,,,,True,,,,False,False,True,False
202404040201,ナックオリオン,ambiguous,14.2,,,,,,,True,,,,False,False,True,False
202404040204,フジフォンテ,ambiguous,31.7,,,,,,,True,,,,False,False,True,False
202404040207,ストレイトアスク,ambiguous,8.5,,,,,,,True,,,,False,False,True,False
202404040208,エッグスラット,ambiguous,6.7,,,,,,,True,,,,False,False,True,False
202404040211,フェブランシェ,ambiguous,6.2,,,,,,,True,,,,False,False,True,False
202404040301,クラウンセト,ambiguous,10.6,,,,,,,True,,,,False,False,True,False
202404040302,ラブミーハーパー,ambiguous,96.4,,,,,,,True,,,,False,False,True,False
202404040303,カフェアローロ,ambiguous,15.7,,,,,,,True,,,,False,False,True,False
202404040304,ノアフェイス,ambiguous,37.9,,,,,,,True,,,,False,False,True,False
202404040305,ミストレス,ambiguous,3.6,,,,,,,True,,,,False,False,True,False
202404040307,ソルアマゾン,ambiguous,15.2,,,,,,,True,,,,False,False,True,False
202404040404,マベルシュシュット,ambiguous,7.0,,,,,,,True,,,,False,False,True,False
202404040405,フェイマスウォリー,ambiguous,5.5,,,,,,,True,,,,False,False,True,False
202404040408,トロピカルヒーロー,ambiguous,21.6,,,,,,,True,,,,False,False,True,False
202404040409,ランスオブサウンド,ambiguous,5.4,,,,,,,True,,,,False,False,True,False
202404040503,ビーマックス,ambiguous,14.6,,,,,,,True,,,,False,False,True,False
202404040504,ピンポイントドロー,ambiguous,11.8,,,,,,,True,,,,False,False,True,False
202404040505,ハニーアイリー,ambiguous,8.5,,,,,,,True,,,,False,False,True,False
202404040506,マリンバンカー,ambiguous,14.9,,,,,,,True,,,,False,False,True,False
202404040507,リヤンドゥミラクル,ambiguous,20.6,,,,,,,True,,,,False,False,True,False
202404040511,ツインクルトーズ,ambiguous,6.4,,,,,,,True,,,,False,False,True,False
202404040512,ランウインディ,ambiguous,4.6,,,,,,,True,,,,False,False,True,False
202404040602,フレンドシルバー,ambiguous,47.6,,,,,,,True,,,,False,False,True,False
202404040603,メンドロントット,ambiguous,59.7,,,,,,,True,,,,False,False,True,False
202404040604,マケルナマサムネ,ambiguous,31.1,,,,,,,True,,,,False,False,True,False
202404040605,ワイドクリーガー,ambiguous,21.3,,,,,,,True,,,,False,False,True,False
202404040608,ナムラシベラ,ambiguous,5.9,,,,,,,True,,,,False,False,True,False
202404040611,エリダヌス,ambiguous,7.5,,,,,,,True,,,,False,False,True,False
202404040701,スマッシャー,ambiguous,5.4,,,,,,,True,,,,False,False,True,False
202404040702,メイショウマクジキ,ambiguous,14.9,,,,,,,True,,,,False,False,True,False
202404040704,ラエール,ambiguous,18.4,,,,,,,True,,,,False,False,True,False
202404040707,カイコウ,ambiguous,28.6,,,,,,,True,,,,False,False,True,False
202404040709,デアデルマーレ,ambiguous,11.1,,,,,,,True,,,,False,False,True,False
202404040710,サンダーアラート,ambiguous,6.4,,,,,,,True,,,,False,False,True,False
202404040711,リビアングラス,ambiguous,11.3,,,,,,,True,,,,False,False,True,False
202404040802,クリアクォーツ,ambiguous,25.6,,,,,,,True,,,,False,False,True,False
202404040803,ハイウェイスター,ambiguous,6.3,,,,,,,True,,,,False,False,True,False
202404040804,カルマンフィルター,ambiguous,48.7,,,,,,,True,,,,False,False,True,False
202404040805,ロイヤルウィル,ambiguous,16.1,,,,,,,True,,,,False,False,True,False
202404040806,ニシノヴィヴィ,ambiguous,17.9,,,,,,,True,,,,False,False,True,False
202404040808,トロピカルヒーロー,ambiguous,30.1,,,,,,,True,,,,False,False,True,False
202404040810,エールレヴリー,ambiguous,10.4,,,,,,,True,,,,False,False,True,False
202405010101,フォルスタクラス,ambiguous,14.7,,,,,,,True,,,,False,False,True,False
202405010102,ビップレーヌ,ambiguous,6.3,,,,,,,True,,,,False,False,True,False
202405010103,ジェイエルジェティ,ambiguous,15.7,,,,,,,True,,,,False,False,True,False
202405010104,デビッドテソーロ,ambiguous,26.1,,,,,,,True,,,,False,False,True,False
202405010108,オソルノ,ambiguous,7.9,,,,,,,True,,,,False,False,True,False
202405010109,ハチメンロッピ,ambiguous,23.9,,,,,,,True,,,,False,False,True,False
202405010110,ヴェルトラウム,ambiguous,50.2,,,,,,,True,,,,False,False,True,False
202405010111,スパイダーゴールド,ambiguous,32.7,,,,,,,True,,,,False,False,True,False
202405010204,ジーククローネ,ambiguous,22.7,,,,,,,True,,,,False,False,True,False
202405010205,インパルス,ambiguous,11.0,,,,,,,True,,,,False,False,True,False
202405010209,コスモエスメラルダ,ambiguous,85.7,,,,,,,True,,,,False,False,True,False
202405010302,アルマーレシチー,ambiguous,67.6,,,,,,,True,,,,False,False,True,False
202405010303,ダイクロアイト,ambiguous,20.6,,,,,,,True,,,,False,False,True,False
202405010304,スタンリーテソーロ,ambiguous,9.7,,,,,,,True,,,,False,False,True,False
202405010306,デリシュー,ambiguous,6.2,,,,,,,True,,,,False,False,True,False
202405010307,レッドロスタム,ambiguous,15.4,,,,,,,True,,,,False,False,True,False
202405010309,キャンシーエンゼル,ambiguous,30.3,,,,,,,True,,,,False,False,True,False
202405010310,プレジャークルーズ,ambiguous,15.0,,,,,,,True,,,,False,False,True,False
202405010311,レッドヴェロシティ,ambiguous,20.4,,,,,,,True,,,,False,False,True,False
202405010401,シャトルトウショウ,ambiguous,45.5,,,,,,,True,,,,False,False,True,False
202405010402,ダイタジャスティス,ambiguous,48.8,,,,,,,True,,,,False,False,True,False
202405010403,ライクファーザー,ambiguous,7.1,,,,,,,True,,,,False,False,True,False
202405010405,ダイスアローリング,ambiguous,38.8,,,,,,,True,,,,False,False,True,False
202405010406,ヴァイザーブリック,ambiguous,28.2,,,,,,,True,,,,False,False,True,False
202405010407,ラエール,ambiguous,34.0,,,,,,,True,,,,False,False,True,False
202405010410,イグザルト,ambiguous,17.6,,,,,,,True,,,,False,False,True,False
202405010411,マテンロウスカイ,ambiguous,22.9,,,,,,,True,,,,False,False,True,False
202405010502,レゲエビーチ,ambiguous,16.5,,,,,,,True,,,,False,False,True,False
202405010503,グランドフォレスト,ambiguous,14.6,,,,,,,True,,,,False,False,True,False
202405010505,メリージェーン,ambiguous,30.0,,,,,,,True,,,,False,False,True,False
202405010507,シャインズオンユー,ambiguous,20.0,,,,,,,True,,,,False,False,True,False
202405010510,イルクオーレ,ambiguous,11.2,,,,,,,True,,,,False,False,True,False
202405010512,タイセイキューティ,ambiguous,31.4,,,,,,,True,,,,False,False,True,False
202405010601,エコロヴァルム,ambiguous,18.8,,,,,,,True,,,,False,False,True,False
202405010602,シングンアーメット,ambiguous,13.7,,,,,,,True,,,,False,False,True,False
202405010603,ランポレッキオ,ambiguous,28.8,,,,,,,True,,,,False,False,True,False
202405010604,バスティオン,ambiguous,13.2,,,,,,,True,,,,False,False,True,False
202405010605,マグナレガリア,ambiguous,20.6,,,,,,,True,,,,False,False,True,False
202405010606,アイスランドポピー,ambiguous,16.7,,,,,,,True,,,,False,False,True,False
202405010608,マイネルダグラス,ambiguous,21.6,,,,,,,True,,,,False,False,True,False
202405010609,ルージュアルル,ambiguous,8.3,,,,,,,True,,,,False,False,True,False
202405010610,シャンブル,ambiguous,13.8,,,,,,,True,,,,False,False,True,False
202405010612,ドンレパルス,ambiguous,30.1,,,,,,,True,,,,False,False,True,False
202405010702,エースアビリティ,ambiguous,10.3,,,,,,,True,,,,False,False,True,False
202405010703,ユイノコミチ,ambiguous,12.1,,,,,,,True,,,,False,False,True,False
202405010705,ユイノチョウシンキ,ambiguous,11.7,,,,,,,True,,,,False,False,True,False
202405010706,ディアクルーナ,ambiguous,41.9,,,,,,,True,,,,False,False,True,False
202405010707,エリーズダイヤ,ambiguous,5.6,,,,,,,True,,,,False,False,True,False
202405010708,ウインアチーヴ,ambiguous,40.0,,,,,,,True,,,,False,False,True,False
202405010710,ビップスコーピオン,ambiguous,21.3,,,,,,,True,,,,False,False,True,False
202405010801,インビンシブルパパ,ambiguous,12.6,,,,,,,True,,,,False,False,True,False
202405010802,ハクシュ,ambiguous,22.6,,,,,,,True,,,,False,False,True,False
202405010804,デュアルウィルダー,ambiguous,14.6,,,,,,,True,,,,False,False,True,False
202405010806,ライツオブキングス,ambiguous,7.4,,,,,,,True,,,,False,False,True,False
202405010807,コルサファターレ,ambiguous,28.1,,,,,,,True,,,,False,False,True,False
202405010808,プレジャークルーズ,ambiguous,17.2,,,,,,,True,,,,False,False,True,False
202405010809,バロンドール,ambiguous,6.7,,,,,,,True,,,,False,False,True,False
202405010810,サウンドウォリアー,ambiguous,46.2,,,,,,,True,,,,False,False,True,False
202405020102,グランプリショット,ambiguous,11.4,,,,,,,True,,,,False,False,True,False
202405020103,ヒットアンドロール,ambiguous,58.6,,,,,,,True,,,,False,False,True,False
202405020105,ダノンザボルケーノ,ambiguous,7.5,,,,,,,True,,,,False,False,True,False
202405020106,アデランテ,ambiguous,25.7,,,,,,,True,,,,False,False,True,False
202405020110,シャドウフューリー,ambiguous,7.1,,,,,,,True,,,,False,False,True,False
202405020111,ケイアイシェルビー,ambiguous,20.4,,,,,,,True,,,,False,False,True,False
202405020201,アイスブレイカー,ambiguous,4.9,,,,,,,True,,,,False,False,True,False
202405020203,サクソフィーナ,ambiguous,8.8,,,,,,,True,,,,False,False,True,False
202405020206,キングヴァージル,ambiguous,7.7,,,,,,,True,,,,False,False,True,False
202405020210,コパノニコルソン,ambiguous,26.7,,,,,,,True,,,,False,False,True,False
202405020212,フィフティシェビー,ambiguous,75.2,,,,,,,True,,,,False,False,True,False
202405020301,ゴールデンモモコ,ambiguous,63.7,,,,,,,True,,,,False,False,True,False
202405020302,ヘインズポイント,ambiguous,21.2,,,,,,,True,,,,False,False,True,False
202405020304,セイウンチドリ,ambiguous,21.4,,,,,,,True,,,,False,False,True,False
202405020305,ブリックバーン,ambiguous,25.9,,,,,,,True,,,,False,False,True,False
202405020306,ジュントネフ,ambiguous,25.5,,,,,,,True,,,,False,False,True,False
202405020310,アグラシアド,ambiguous,16.5,,,,,,,True,,,,False,False,True,False
202405020312,ネッケツシャチョウ,ambiguous,5.5,,,,,,,True,,,,False,False,True,False
202405020402,ゼフィールエレ,ambiguous,18.8,,,,,,,True,,,,False,False,True,False
202405020403,レッドラウル,ambiguous,16.5,,,,,,,True,,,,False,False,True,False
202405020405,ダイスアローリング,ambiguous,20.9,,,,,,,True,,,,False,False,True,False
202405020406,インテルメディオ,ambiguous,5.1,,,,,,,True,,,,False,False,True,False
202405020407,ルソルティール,ambiguous,28.9,,,,,,,True,,,,False,False,True,False
202405020409,フィデリオグリーン,ambiguous,80.0,,,,,,,True,,,,False,False,True,False
202405020411,ハワイアンティアレ,ambiguous,4.8,,,,,,,True,,,,False,False,True,False
202405020412,メイデンタワー,ambiguous,4.6,,,,,,,True,,,,False,False,True,False
202405020503,ロケットホームラン,ambiguous,13.8,,,,,,,True,,,,False,False,True,False
202405020504,ニシノインヴィクタ,ambiguous,7.4,,,,,,,True,,,,False,False,True,False
202405020505,ラファールドール,ambiguous,26.7,,,,,,,True,,,,False,False,True,False
202405020506,アフィリオン,ambiguous,22.1,,,,,,,True,,,,False,False,True,False
202405020509,チュウワキャリア,ambiguous,53.4,,,,,,,True,,,,False,False,True,False
202405020510,シュヴァリエローズ,ambiguous,21.0,,,,,,,True,,,,False,False,True,False
202405020512,バックスクリーン,ambiguous,61.8,,,,,,,True,,,,False,False,True,False
202405020601,ミスサラワク,ambiguous,23.4,,,,,,,True,,,,False,False,True,False
202405020602,イェルマーク,ambiguous,27.7,,,,,,,True,,,,False,False,True,False
202405020606,タイキバルドル,ambiguous,28.6,,,,,,,True,,,,False,False,True,False
202405020608,ロードプレイヤー,ambiguous,7.3,,,,,,,True,,,,False,False,True,False
202405020610,タマモロック,ambiguous,10.7,,,,,,,True,,,,False,False,True,False
202405020611,ボンドガール,ambiguous,9.2,,,,,,,True,,,,False,False,True,False
202405020701,マフィン,ambiguous,6.7,,,,,,,True,,,,False,False,True,False
202405020702,サトノギフテッド,ambiguous,7.4,,,,,,,True,,,,False,False,True,False
202405020703,クーリッジテソーロ,ambiguous,11.2,,,,,,,True,,,,False,False,True,False
202405020704,クリノモルガナイト,ambiguous,33.4,,,,,,,True,,,,False,False,True,False
202405020706,コーカサスゴールド,ambiguous,8.5,,,,,,,True,,,,False,False,True,False
202405020708,エミサソウツバサ,ambiguous,30.9,,,,,,,True,,,,False,False,True,False
202405020709,ロジシルバー,ambiguous,13.9,,,,,,,True,,,,False,False,True,False
202405020710,メイテソーロ,ambiguous,41.7,,,,,,,True,,,,False,False,True,False
202405020802,イグニス,ambiguous,43.1,,,,,,,True,,,,False,False,True,False
202405020803,スクラマサクス,ambiguous,35.2,,,,,,,True,,,,False,False,True,False
202405020804,パロサント,ambiguous,14.6,,,,,,,True,,,,False,False,True,False
202405020805,ゴールデンルーキー,ambiguous,32.3,,,,,,,True,,,,False,False,True,False
202405020808,サーストンシカゴ,ambiguous,18.8,,,,,,,True,,,,False,False,True,False
202405020810,ロミオボス,ambiguous,5.7,,,,,,,True,,,,False,False,True,False
202405020811,サウンドビバーチェ,ambiguous,82.7,,,,,,,True,,,,False,False,True,False
202405020902,ミラクルジニア,ambiguous,27.9,,,,,,,True,,,,False,False,True,False
202405020903,サンブノワ,ambiguous,10.0,,,,,,,True,,,,False,False,True,False
202405020904,ライトニングゼウス,ambiguous,47.0,,,,,,,True,,,,False,False,True,False
202405020905,クイーンズクラウン,ambiguous,26.1,,,,,,,True,,,,False,False,True,False
202405020906,ピコニ,ambiguous,64.7,,,,,,,True,,,,False,False,True,False
202405020907,スイーツバイキング,ambiguous,40.7,,,,,,,True,,,,False,False,True,False
202405020909,メルトユアハート,ambiguous,8.1,,,,,,,True,,,,False,False,True,False
202405020910,ロードカテドラル,ambiguous,7.7,,,,,,,True,,,,False,False,True,False
202405021001,ゴーゴーケイコ,ambiguous,10.7,,,,,,,True,,,,False,False,True,False
202405021003,ハッピーデービー,ambiguous,12.6,,,,,,,True,,,,False,False,True,False
202405021004,テイラーテソーロ,ambiguous,32.6,,,,,,,True,,,,False,False,True,False
202405021006,ホワイトクロウ,ambiguous,11.6,,,,,,,True,,,,False,False,True,False
202405021007,グルーヴビート,ambiguous,33.2,,,,,,,True,,,,False,False,True,False
202405021008,アヴニールドブリエ,ambiguous,13.8,,,,,,,True,,,,False,False,True,False
202405021009,フロムダスク,ambiguous,15.6,,,,,,,True,,,,False,False,True,False
202405021010,ダスク,ambiguous,18.5,,,,,,,True,,,,False,False,True,False
202405021011,ライトバック,ambiguous,7.9,,,,,,,True,,,,False,False,True,False
202405021101,ゲンブ,ambiguous,25.5,,,,,,,True,,,,False,False,True,False
202405021102,ゴールデンステップ,ambiguous,53.8,,,,,,,True,,,,False,False,True,False
202405021104,エバーサニーハート,ambiguous,79.1,,,,,,,True,,,,False,False,True,False
202405021105,ビーンスターク,ambiguous,19.3,,,,,,,True,,,,False,False,True,False
202405021107,カイトグート,ambiguous,8.3,,,,,,,True,,,,False,False,True,False
202405021110,グラニット,ambiguous,20.0,,,,,,,True,,,,False,False,True,False
202405021111,バトルクライ,ambiguous,12.4,,,,,,,True,,,,False,False,True,False
202405021112,ジャスパーバローズ,ambiguous,11.8,,,,,,,True,,,,False,False,True,False
202405021201,ピースヒロフェイス,ambiguous,15.3,,,,,,,True,,,,False,False,True,False
202405021203,ベストディシジョン,ambiguous,10.6,,,,,,,True,,,,False,False,True,False
202405021206,クラウドセイル,ambiguous,45.4,,,,,,,True,,,,False,False,True,False
202405021209,シホノスペランツァ,ambiguous,55.1,,,,,,,True,,,,False,False,True,False
202405021210,マイネルカーライル,ambiguous,19.6,,,,,,,True,,,,False,False,True,False
202405021211,シックスペンス,ambiguous,8.3,,,,,,,True,,,,False,False,True,False
202405030101,コルドゥーン,ambiguous,121.9,,,,,,,True,,,,False,False,True,False
202405030103,ローンウルフ,ambiguous,5.3,,,,,,,True,,,,False,False,True,False
202405030104,リュラグリーン,ambiguous,5.7,,,,,,,True,,,,False,False,True,False
202405030105,テイオームサシ,ambiguous,12.0,,,,,,,True,,,,False,False,True,False
202405030106,ヴァンセゾニエ,ambiguous,9.3,,,,,,,True,,,,False,False,True,False
202405030108,ナックダンス,ambiguous,11.5,,,,,,,True,,,,False,False,True,False
202405030109,マイネルジャッカル,ambiguous,28.8,,,,,,,True,,,,False,False,True,False
202405030110,アスクドリームモア,ambiguous,16.0,,,,,,,True,,,,False,False,True,False
202405030201,ツインクルステージ,ambiguous,7.3,,,,,,,True,,,,False,False,True,False
202405030202,ビーナスライズ,ambiguous,12.6,,,,,,,True,,,,False,False,True,False
202405030203,グレンノアラシ,ambiguous,17.5,,,,,,,True,,,,False,False,True,False
202405030204,ノアスペシャル,ambiguous,8.3,,,,,,,True,,,,False,False,True,False
202405030206,レーヴドロペラ,ambiguous,21.3,,,,,,,True,,,,False,False,True,False
202405030207,スパークタイムリー,ambiguous,81.1,,,,,,,True,,,,False,False,True,False
202405030210,プラチナジュビリー,ambiguous,6.1,,,,,,,True,,,,False,False,True,False
202405030211,ロマンチックウォリアー,ambiguous,3.6,,,,,,,True,,,,False,False,True,False
202405030301,プラチナムレイアー,ambiguous,28.5,,,,,,,True,,,,False,False,True,False
202405030303,ライトピラー,ambiguous,19.0,,,,,,,True,,,,False,False,True,False
202405030304,パルファンソオン,ambiguous,17.6,,,,,,,True,,,,False,False,True,False
202405030305,ヴィーデ,ambiguous,15.7,,,,,,,True,,,,False,False,True,False
202405030306,ロジゴールデン,ambiguous,46.8,,,,,,,True,,,,False,False,True,False
202405030307,ミエノブラボー,ambiguous,22.0,,,,,,,True,,,,False,False,True,False
202405030308,コスモジンバック,ambiguous,28.3,,,,,,,True,,,,False,False,True,False
202405030309,マルチャン,ambiguous,11.8,,,,,,,True,,,,False,False,True,False
202405030310,マンノステータス,ambiguous,14.2,,,,,,,True,,,,False,False,True,False
202405030311,サトノクローク,ambiguous,8.0,,,,,,,True,,,,False,False,True,False
202405030402,ラッキーヤース,ambiguous,11.3,,,,,,,True,,,,False,False,True,False
202405030403,タキザクラ,ambiguous,16.2,,,,,,,True,,,,False,False,True,False
202405030404,ヒットアンドロール,ambiguous,30.4,,,,,,,True,,,,False,False,True,False
202405030405,ウィンスタンリー,ambiguous,18.3,,,,,,,True,,,,False,False,True,False
202405030406,モデルニスモ,ambiguous,17.3,,,,,,,True,,,,False,False,True,False
202405030407,フイノマジワリ,ambiguous,28.1,,,,,,,True,,,,False,False,True,False
202405030408,ウイングランブルー,ambiguous,50.4,,,,,,,True,,,,False,False,True,False
202405030410,ストライク,ambiguous,19.1,,,,,,,True,,,,False,False,True,False
202405030501,ムーンライトデイ,ambiguous,21.7,,,,,,,True,,,,False,False,True,False
202405030504,メイパワー,ambiguous,8.4,,,,,,,True,,,,False,False,True,False
202405030505,コスモコロネット,ambiguous,80.5,,,,,,,True,,,,False,False,True,False
